Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Snodgrass,WHU,MID,87,5,5,3,8,312,3.6,1504,£5,0.6%,33,0,0,0,2019
Burn,BHA,DEF,86,0,0,9,3,480,2.5,2879,£4.5,0.3%,42,0,0,0,2019
Bednarek,SOU,DEF,84,1,1,7,5,539,2.5,3057,£4.4,1.3%,57,1,0,0,2019
Hourihane,AVL,MID,83,3,5,6,9,328,3.1,1526,£5.7,0.2%,29,0,0,0,2019
Fabianski,WHU,GKP,83,0,0,5,5,414,3.3,2117,£4.9,2.2%,34,0,1,0,2019
Otamendi,MCI,DEF,82,2,1,7,6,389,3.4,1710,£4.8,2.4%,21,0,0,0,2019
Milivojevic,CRY,MID,81,3,1,7,9,382,2.6,2510,£6.7,1.9%,38,0,0,0,2019
Ogbonna,WHU,DEF,81,2,0,7,0,453,2.6,2786,£4.5,0.9%,44,1,0,0,2019
Targett,AVL,DEF,80,1,3,5,10,433,2.9,2291,£4.3,1.1%,40,0,0,0,2019
Mooy,BHA,MID,80,2,2,6,9,337,2.6,2079,£4.7,0.4%,33,0,0,0,2019
Aké,BOU,DEF,79,2,2,4,6,499,2.7,2503,£4.8,6%,46,0,0,0,2019
Cresswell,WHU,DEF,79,3,0,5,5,444,2.5,2727,£4.5,1.5%,51,0,0,0,2019
Pröpper,BHA,MID,78,1,2,6,2,441,2.2,2826,£4.8,0.3%,46,1,0,0,2019
Bardsley,BUR,DEF,78,0,2,9,6,358,3.7,1890,£4.4,2.1%,19,0,0,0,2019
Mina,EVE,DEF,78,2,1,5,8,419,2.7,2281,£5.3,1.9%,37,1,0,0,2019
Capoue,WAT,MID,78,0,4,8,7,394,2.6,2627,£4.8,0.3%,48,0,0,0,2019
Adams,SOU,FWD,78,4,4,4,8,242,2.6,1095,£5.3,0.4%,17,0,0,0,2019
Joelinton,NEW,FWD,78,2,2,9,3,236,2.1,2678,£5.5,0.9%,46,0,0,0,2019
Ward,CRY,DEF,77,0,1,7,8,392,2.7,2380,£4.3,1.5%,36,0,0,0,2019
Højbjerg,SOU,MID,75,0,3,7,1,412,2.3,2750,£4.8,0.3%,51,0,0,0,2019
Mendy,MCI,DEF,74,0,2,9,3,378,3.9,1491,£5.5,1.6%,13,0,0,0,2019
McTominay,MUN,MID,74,3,2,3,6,310,2.7,1765,£4.8,1%,20,0,0,0,2019
Ritchie,NEW,DEF,74,2,1,8,7,293,4.1,1312,£5.3,0.9%,19,0,0,1,2019
Fredericks,WHU,DEF,74,0,3,7,7,423,2.7,2235,£4.4,0.4%,39,0,0,0,2019
Sidibé,EVE,DEF,74,0,4,5,10,386,3.0,1818,£5,0.7%,30,0,0,0,2019
Xhaka,ARS,MID,73,1,2,10,2,408,2.4,2586,£5.1,0.8%,31,0,0,0,2019
Fraser,BOU,MID,73,1,5,4,2,305,2.6,2061,£6.8,2.4%,34,0,0,0,2019
Lascelles,NEW,DEF,73,1,0,8,3,358,3.0,2076,£4.2,3.8%,31,0,0,0,2019
Hayden,NEW,MID,73,1,4,8,3,309,2.5,2220,£4.4,3.1%,36,0,0,0,2019
Kabasele,WAT,DEF,73,0,2,7,4,382,2.7,2250,£4.3,0.5%,35,0,0,0,2019
Bernard,EVE,MID,72,3,2,9,6,237,2.7,1269,£6.4,0.6%,12,0,0,0,2019
Holgate,EVE,DEF,71,0,4,5,6,412,2.6,2052,£4.2,1.6%,34,0,0,0,2019
Saka,ARS,MID,71,1,6,7,4,259,2.7,1746,£4.7,5.7%,18,0,0,0,2019
Cork,BUR,MID,70,0,0,12,0,301,2.3,2614,£4.9,0.2%,41,0,0,0,2019
Yarmolenko,WHU,MID,70,5,1,3,10,231,3.0,981,£5.2,0.7%,17,0,0,0,2019
Cahill,CRY,DEF,70,0,1,7,4,395,2.8,2167,£4.3,1.2%,35,0,0,0,2019
Tettey,NOR,MID,67,1,1,5,3,404,2.2,2339,£4.4,0.3%,44,0,0,0,2019
Wesley,AVL,FWD,67,5,1,6,7,180,3.2,1782,£5.4,0.8%,31,0,0,1,2019
Aarons,NOR,DEF,66,0,2,5,3,489,1.8,3240,£4.2,1.3%,71,0,0,0,2019
Masina,WAT,DEF,66,1,0,6,4,281,2.5,1815,£4.3,0.3%,31,0,0,0,2019
Felipe Anderson,WHU,MID,66,1,4,7,1,299,2.6,1493,£6.6,2.4%,27,0,0,0,2019
Lerma,BOU,MID,65,1,2,4,2,376,2.0,2702,£4.8,0.1%,49,0,0,0,2019
Origi,LIV,FWD,65,4,3,2,8,230,2.3,699,£5.1,2.4%,12,0,0,0,2019
Gündogan,MCI,MID,65,2,1,7,4,382,2.1,2012,£5.1,1.2%,28,0,0,1,2019
Manquillo,NEW,DEF,65,0,1,8,4,288,3.1,1597,£4.3,0.2%,21,0,0,0,2019
McGoldrick,SHU,FWD,65,2,2,7,6,201,2.3,1810,£5.4,0.2%,18,0,0,0,2019
Lamela,TOT,MID,65,2,5,5,2,220,2.6,1203,£5.7,1.1%,12,0,0,0,2019
Konsa,AVL,DEF,65,1,2,5,4,335,2.6,2038,£4.3,0.2%,39,0,0,0,2019
Kelly,CRY,DEF,64,0,1,6,4,288,3.4,1547,£4.1,14.7%,16,0,0,0,2019
Iheanacho,LEI,FWD,64,5,4,3,7,204,3.2,953,£5.7,0.5%,9,0,0,0,2019
Sánchez,TOT,DEF,64,0,2,4,4,443,2.2,2431,£5.3,1%,37,0,0,0,2019
Willems,NEW,DEF,64,2,2,3,6,283,3.4,1492,£4.3,0.6%,24,0,0,0,2019
Stephens,BHA,MID,63,0,1,6,1,406,1.9,2525,£4.4,1.5%,42,0,0,0,2019
Zouma,CHE,DEF,62,0,0,7,2,432,2.2,2343,£4.7,1.7%,37,1,0,0,2019
Barnes,BUR,FWD,61,6,0,8,6,161,3.2,1350,£6.1,2.1%,21,0,0,0,2019
Barkley,CHE,MID,61,1,5,5,5,208,2.9,1095,£5.6,1.6%,14,0,0,0,2019
Dawson,WAT,DEF,61,2,0,4,2,353,2.1,2359,£4.8,0.3%,49,0,0,0,2019
Cédric,ARS,DEF,61,1,1,4,3,286,2.9,1553,£4.8,0.4%,20,0,0,0,2019
James,CHE,DEF,61,0,2,5,5,373,2.5,1510,£4.9,0.9%,23,0,0,0,2019
Connolly,BHA,FWD,61,3,3,5,5,146,2.5,1250,£4.2,2.7%,22,0,0,0,2019
Pereira,MUN,MID,60,1,3,6,1,198,2.4,1478,£4.7,0.4%,16,0,0,0,2019
Pereyra,WAT,MID,60,3,0,5,0,194,2.1,1641,£5.6,0.6%,27,0,0,0,2019
Heaton,AVL,GKP,59,0,0,4,3,346,3.0,1794,£4.3,2.1%,35,1,0,0,2019
Davies,EVE,MID,59,1,1,5,3,233,2.0,2020,£5.3,0.1%,34,0,0,0,2019
Gazzaniga,TOT,GKP,58,0,0,2,6,300,3.2,1612,£4.1,1.5%,26,0,1,0,2019
Gayle,NEW,FWD,58,4,2,4,10,190,2.9,842,£5,0.5%,15,0,0,0,2019
Sokratis,ARS,DEF,57,2,0,4,5,305,3.0,1696,£4.8,1.3%,25,0,0,0,2019
Kanté,CHE,MID,57,3,0,3,2,294,2.6,1730,£5,3.5%,25,0,0,0,2019
Sharp,SHU,FWD,57,3,2,4,9,159,2.3,1037,£5.2,0.4%,10,0,0,0,2019
Ceballos,ARS,MID,57,0,2,7,3,310,2.4,1687,£5.2,3%,21,0,0,0,2019
Praet,LEI,MID,54,1,3,2,3,203,2.0,1122,£5.2,0.1%,17,0,0,0,2019
Lo Celso,TOT,MID,54,0,3,6,3,250,1.9,1482,£7.3,0.4%,18,0,0,0,2019
Özil,ARS,MID,53,1,3,5,1,256,2.9,1439,£6.9,1.1%,20,0,0,0,2019
Hudson-Odoi,CHE,MID,53,1,5,2,3,197,2.4,849,£5.1,0.4%,14,0,0,0,2019
Kean,EVE,FWD,53,2,2,1,5,138,1.8,830,£6.3,1.4%,15,0,0,0,2019
Iwobi,EVE,MID,52,1,0,4,2,227,2.1,1591,£5.6,0.9%,30,0,0,0,2019
Steve Cook,BOU,DEF,52,1,0,3,5,362,1.8,2427,£5,0.2%,48,0,0,0,2019
Keita,LIV,MID,52,2,3,5,3,224,2.9,806,£5.8,0.3%,8,0,0,0,2019
Hernández,NOR,MID,52,1,2,1,0,173,2.0,1374,£5.3,0.1%,32,0,0,0,2019
Winks,TOT,MID,52,0,0,6,0,369,1.7,2223,£5.2,0.3%,31,0,0,0,2019
Dann,CRY,DEF,51,0,1,5,3,253,3.2,1264,£4.3,0.2%,14,0,0,0,2019
Schlupp,CRY,MID,51,3,1,4,4,148,3.0,1030,£5.4,0.1%,16,0,0,0,2019
Pogba,MUN,MID,51,1,4,6,2,215,3.2,1202,£8.3,3.5%,9,0,0,1,2019
Vestergaard,SOU,DEF,51,1,0,4,6,286,2.7,1496,£4.5,1.9%,26,0,0,0,2019
Oriol Romeu,SOU,MID,51,0,0,5,1,301,1.7,1855,£4.3,1.3%,38,0,0,0,2019
Williams,MUN,DEF,51,1,1,5,3,228,3.0,1003,£3.8,3.4%,11,0,0,0,2019
Fred,MUN,MID,50,0,0,6,0,358,1.7,2157,£5.1,0.3%,26,0,0,0,2019
Townsend,CRY,MID,48,1,1,3,0,221,2.0,1284,£5.6,0.9%,23,0,0,0,2019
Lewis,NOR,DEF,48,1,0,3,3,384,1.7,2301,£4.4,0.3%,56,0,0,0,2019
Eriksen,TOT,MID,48,2,2,1,6,205,2.4,1090,£8.6,2.3%,18,0,0,0,2019
Tomori,CHE,DEF,48,1,0,4,7,271,3.2,1291,£4.2,1.4%,18,0,0,0,2019
Rose,NEW,DEF,47,0,0,5,0,290,2.0,1753,£5.3,1.3%,28,0,0,0,2019
Torreira,ARS,MID,46,1,1,3,0,247,1.6,1501,£4.7,1%,23,0,0,0,2019
Obafemi,SOU,FWD,45,3,2,3,2,165,2.1,655,£4.9,0.2%,12,0,0,0,2019
Ndombele,TOT,MID,45,2,2,1,2,220,2.1,1002,£5.8,2.2%,17,0,0,0,2019
Cancelo,MCI,DEF,45,0,0,5,3,299,2.6,1205,£5.1,0.8%,11,0,0,0,2019
Bellerín,ARS,DEF,44,1,0,4,4,204,2.9,1156,£5.2,1%,18,0,0,0,2019
Duffy,BHA,DEF,44,1,0,3,1,227,2.3,1232,£4.8,0.8%,18,0,0,0,2019
Gray,LEI,MID,44,2,4,1,0,151,2.1,605,£5,0.3%,6,0,0,1,2019
Dummett,NEW,DEF,44,0,0,5,4,230,2.8,1227,£4.3,0.2%,20,1,0,0,2019
Longstaff,NEW,MID,44,1,2,2,0,181,1.9,1370,£5,0.2%,26,0,0,0,2019
Bowen,WHU,MID,44,1,4,1,3,173,3.4,916,£6.4,0.2%,13,0,0,0,2019
Mustafi,ARS,DEF,43,0,2,4,2,242,2.9,1205,£5.1,0.4%,17,0,0,0,2019
Nakamba,AVL,MID,43,0,0,1,0,273,1.5,1826,£4.4,0.6%,37,0,0,0,2019
Davies,TOT,DEF,41,0,0,4,2,223,2.3,1430,£5.3,0.3%,19,0,0,0,2019
Willock,ARS,MID,41,1,1,1,0,150,1.4,838,£4.7,0.2%,16,0,0,0,2019
Reina,AVL,GKP,41,0,0,2,4,203,3.4,1080,£4.2,1.1%,20,0,1,0,2019
Soucek,WHU,MID,41,3,0,1,3,155,3.2,1039,£4.8,0.4%,18,1,0,0,2019
Lewis Cook,BOU,MID,40,0,1,2,0,183,1.5,1340,£5,0%,30,0,0,0,2019
Balbuena,WHU,DEF,40,1,0,3,3,210,2.4,1176,£4.3,0.3%,24,0,0,0,2019
Djenepo,SOU,MID,40,2,2,2,3,151,2.2,920,£5.2,0.1%,14,0,0,0,2019
Berge,SHU,MID,40,1,1,4,3,147,2.9,943,£4.7,0.2%,11,0,0,0,2019
El Mohamady,AVL,DEF,39,1,1,2,7,224,2.2,1024,£4.1,1%,28,0,0,0,2019
Bissouma,BHA,MID,39,1,0,4,0,207,1.8,1253,£5,0%,18,0,0,0,2019
Vydra,BUR,FWD,39,2,1,5,3,112,2.1,807,£5.1,0.1%,7,0,0,0,2019
Matip,LIV,DEF,39,1,0,3,4,167,4.3,703,£5.2,1.1%,5,0,0,0,2019
Gray,WAT,FWD,39,2,1,0,2,117,1.7,741,£5.5,0.4%,17,0,0,0,2019
André Gomes,EVE,MID,39,0,1,5,3,184,2.1,1457,£5.2,0.3%,20,0,0,0,2019
Stacey,BOU,DEF,39,0,2,1,4,241,2.1,1547,£4.3,0.1%,27,0,0,0,2019
Martinelli,ARS,FWD,39,3,1,2,5,129,2.8,656,£4.2,1.8%,9,0,0,0,2019
Welbeck,WAT,FWD,39,2,1,1,3,93,2.2,813,£5.8,0.2%,15,0,0,0,2019
Dier,TOT,MID,36,0,2,3,0,172,1.9,1340,£4.8,0.2%,23,0,0,0,2019
Janmaat,WAT,DEF,36,0,1,4,7,148,4.5,606,£4,0.5%,5,1,0,0,2019
Chalobah,WAT,MID,36,0,1,2,2,142,1.6,919,£4.4,0.2%,14,0,0,0,2019
Choudhury,LEI,MID,35,1,1,3,0,153,1.8,883,£4.2,0.7%,12,0,0,0,2019
Zimmermann,NOR,DEF,35,0,1,3,1,247,2.1,1430,£4.4,0%,27,0,0,0,2019
Justin,LEI,DEF,35,0,1,4,0,196,2.7,1010,£4.7,0.6%,14,1,0,0,2019
Hause,AVL,DEF,34,1,0,2,0,204,1.9,1544,£4.4,0.1%,34,0,0,0,2019
Christensen,CHE,DEF,34,0,0,3,0,325,1.6,1751,£4.8,0.7%,33,0,0,0,2019
Stones,MCI,DEF,34,0,0,3,0,231,2.1,1118,£5.3,1%,16,0,0,0,2019
Boufal,SOU,MID,34,0,3,1,0,99,1.7,753,£5.5,0.1%,17,0,0,0,2019
Carroll,NEW,FWD,34,0,4,2,0,87,1.8,617,£5.4,0.1%,10,0,0,0,2019
Cleverley,WAT,MID,33,1,0,1,2,153,1.8,964,£4.8,0.1%,26,0,0,0,2019
Martínez,ARS,GKP,33,0,0,3,1,169,3.7,770,£4.4,3.8%,9,0,0,0,2019
Callum Robinson,SHU,MID,33,1,2,2,1,73,2.1,669,£4.9,0.2%,6,0,0,0,2019
Alzate,BHA,MID,33,0,0,3,0,183,1.7,1181,£4.4,0.1%,18,0,0,0,2019
Brady,BUR,MID,32,1,2,1,0,112,1.9,445,£5.5,0%,10,0,0,0,2019
Pedro,CHE,MID,32,1,2,2,1,127,2.9,659,£6.8,1.1%,12,0,0,0,2019
Vrancic,NOR,MID,29,1,0,0,1,116,1.4,624,£6.2,0.1%,19,0,0,0,2019
Gunn,SOU,GKP,29,0,0,2,3,166,2.9,900,£4.2,1.3%,25,0,0,0,2019
Samatta,AVL,FWD,29,1,0,4,2,74,2.1,940,£5.1,0.2%,18,0,0,0,2019
Jahanbakhsh,BHA,MID,28,2,1,1,2,90,2.8,305,£5.8,0.1%,4,0,0,0,2019
Trybull,NOR,MID,28,0,0,2,0,172,1.8,1128,£4.3,0.6%,25,0,0,0,2019
Batshuayi,CHE,FWD,28,1,2,0,1,59,1.8,224,£6.6,0.5%,8,0,0,0,2019
Mepham,BOU,DEF,27,1,0,1,2,165,2.2,911,£4.3,0.6%,19,0,0,0,2019
Lallana,LIV,MID,27,1,1,1,1,97,1.8,371,£5.7,0.1%,5,0,0,0,2019
Adrián,LIV,GKP,27,0,0,2,0,136,2.5,873,£4,2%,10,0,0,0,2019
Matthew Longstaff,NEW,MID,27,2,0,1,2,104,3.0,572,£4.5,0.1%,11,0,0,0,2019
Fuchs,LEI,DEF,26,0,0,2,2,139,2.4,770,£4.2,0.3%,10,0,0,0,2019
Yedlin,NEW,DEF,26,1,0,1,0,122,1.6,934,£4.4,0.1%,18,0,0,0,2019
Mariappa,WAT,DEF,26,0,0,3,1,185,1.3,1509,£4.1,0.2%,33,1,0,0,2019
Masuaku,WHU,DEF,26,0,1,2,3,166,1.5,930,£4.1,0.4%,18,0,0,0,2019
Drmic,NOR,FWD,26,1,0,0,0,67,1.2,636,£5.3,0.1%,13,0,0,0,2019
Lamptey,BHA,DEF,26,0,1,3,0,136,2.9,619,£4.1,1.5%,8,0,0,0,2019
Nketiah,ARS,FWD,25,2,0,3,1,66,1.9,628,£4.3,1.6%,9,0,0,0,2019
Duda,NOR,MID,24,0,1,3,0,131,2.4,723,£4.4,0.1%,9,0,0,0,2019
Meyer,CRY,MID,23,0,0,1,0,67,1.4,645,£5.2,0.1%,11,0,0,0,2019
Hanley,NOR,DEF,23,0,0,2,1,214,1.5,1261,£4,1.7%,25,1,0,0,2019
Cutrone,WOL,FWD,23,2,0,1,0,69,1.9,292,£5.4,0.4%,6,0,0,0,2019
Taylor,AVL,DEF,22,0,0,2,0,163,1.6,1088,£4.2,0.2%,25,0,0,0,2019
Riedewald,CRY,MID,22,0,0,0,0,116,1.3,761,£4.5,0%,9,0,0,0,2019
Bernardo F.,BHA,DEF,21,0,0,1,3,121,1.5,675,£4.3,0.1%,17,0,0,0,2019
Brooks,BOU,MID,21,1,0,1,1,73,2.3,505,£6.1,0.1%,12,0,0,0,2019
Long,BUR,DEF,21,0,0,2,0,93,2.6,562,£4.3,0.3%,5,0,0,0,2019
Holebas,WAT,DEF,21,0,1,2,0,153,1.5,1022,£4.6,0.7%,28,0,0,0,2019
Brownhill,BUR,MID,21,0,0,4,0,111,2.1,805,£4.8,0%,10,0,0,0,2019
Martin,WHU,GKP,20,0,0,2,2,86,4.0,435,£3.9,3.3%,6,0,0,0,2019
Emerson,CHE,DEF,19,0,0,1,0,181,1.3,1022,£5.4,0.7%,21,0,0,0,2019
Morgan,LEI,DEF,19,0,0,1,2,87,1.7,430,£4.1,0.6%,6,0,0,0,2019
Osborn,SHU,MID,19,0,0,2,0,84,1.5,590,£4.7,0%,4,0,0,0,2019
Rupp,NOR,MID,19,0,0,1,0,79,1.6,692,£4.4,0%,18,0,0,0,2019
Bentaleb,NEW,MID,19,0,0,2,0,113,1.6,747,£4.7,0%,16,0,0,0,2019
Tanganga,TOT,DEF,17,0,0,2,0,100,2.8,525,£3.9,1.3%,7,0,0,0,2019
Holding,ARS,DEF,16,0,0,1,2,96,2.0,580,£4.4,0.2%,9,0,0,0,2019
Francis,BOU,DEF,16,0,0,1,1,161,1.1,964,£4.3,0%,21,0,0,0,2019
Leitner,NOR,MID,16,0,0,1,0,102,1.8,683,£4.3,0.2%,16,0,0,0,2019
Nyland,AVL,GKP,15,0,0,1,0,90,2.1,537,£4.3,0.4%,12,0,0,0,2019
Wickham,CRY,FWD,15,1,1,0,2,48,2.5,90,£4.3,1.8%,2,0,0,0,2019
Shaqiri,LIV,MID,15,1,0,1,0,54,2.1,181,£6.3,0.2%,2,0,0,0,2019
Lennon,BUR,MID,15,0,0,0,0,51,0.9,485,£4.6,0.1%,15,0,0,0,2019
Thomas,LEI,DEF,15,0,1,1,3,70,5.0,267,£4,0.8%,4,0,0,0,2019
Baines,EVE,DEF,14,0,1,0,0,89,1.8,400,£4.9,0.2%,8,0,0,0,2019
Williams,LIV,DEF,14,0,0,1,3,53,2.3,228,£4,0.4%,2,0,0,0,2019
Jack Robinson,SHU,DEF,14,0,0,1,2,87,2.3,504,£4,0.9%,11,0,0,0,2019
Caballero,CHE,GKP,13,0,0,1,0,74,2.6,450,£4.8,0.2%,7,0,0,0,2019
Srbeny,NOR,FWD,13,1,0,0,1,50,1.6,41,£5.2,0%,2,0,0,0,2019
Freeman,SHU,MID,13,0,0,1,0,38,1.2,360,£5,0.1%,5,0,0,0,2019
Idah,NOR,FWD,13,0,0,0,0,25,1.1,219,£4.4,0.1%,9,0,0,0,2019
Jones,LIV,MID,13,1,0,1,0,46,2.2,121,£4.5,0%,1,0,0,0,2019
Gibbs-White,WOL,MID,11,0,1,0,0,39,1.6,125,£4.7,0.1%,2,0,0,0,2019
Angeliño,MCI,DEF,11,0,1,0,1,94,1.8,422,£4.6,0.1%,7,0,0,0,2019
Minamino,LIV,MID,11,0,0,0,0,20,1.1,241,£5.8,0.1%,2,0,0,0,2019
Ighalo,MUN,FWD,11,0,0,0,0,24,1.0,92,£5.9,0.3%,0,0,0,0,2019
Branthwaite,EVE,DEF,11,0,0,1,2,69,2.8,299,£4,0.4%,6,0,0,0,2019
Monreal,ARS,DEF,10,0,0,1,1,54,3.3,270,£5,0.2%,4,0,0,0,2019
Yoshida,SOU,DEF,10,0,0,1,1,85,1.2,558,£4.1,0.2%,18,0,0,0,2019
Zabaleta,WHU,DEF,10,0,0,0,0,90,1.0,588,£4.1,0.4%,14,0,0,0,2019
Bailly,MUN,DEF,9,0,0,1,0,40,2.2,148,£4.7,0.1%,1,0,0,0,2019
Muto,NEW,FWD,9,0,0,0,0,25,1.1,207,£5.1,0.1%,7,0,0,0,2019
Klose,NOR,DEF,9,0,0,0,0,77,1.3,585,£4.3,0%,13,0,0,0,2019
Chicharito,WHU,FWD,9,1,0,0,2,27,4.5,106,£6,0.3%,4,0,0,0,2019
Ajeti,WHU,FWD,9,0,0,0,0,16,1.0,132,£5.6,0%,3,0,0,0,2019
Bešić,SHU,MID,9,0,0,0,0,40,1.0,243,£4.3,0.1%,2,0,0,0,2019
Sessegnon,TOT,MID,9,0,0,0,0,41,1.5,341,£5.4,0.1%,5,0,0,0,2019
Danso,SOU,DEF,9,0,1,1,0,46,1.5,275,£4.2,0%,8,0,0,0,2019
Gilmour,CHE,MID,9,0,0,1,0,41,1.5,191,£4.1,0.3%,3,0,0,0,2019
Fernandes,TOT,MID,7,0,0,0,0,20,1.0,62,£4.6,0%,1,0,0,0,2019
Fosu-Mensah,MUN,DEF,7,0,0,1,0,27,2.3,136,£4.5,0%,1,0,0,0,2019
Surman,BOU,MID,6,0,0,0,0,28,1.2,234,£4.7,0%,6,0,0,0,2019
Drinkwater,AVL,MID,6,0,0,0,0,32,1.2,317,£4.4,0.5%,11,0,0,0,2019
Johnson,WHU,DEF,6,0,0,0,0,32,2.0,270,£4,2.2%,3,0,0,0,2019
Jagielka,SHU,DEF,6,0,0,0,0,50,1.0,240,£4.1,0.4%,6,0,0,0,2019
Pussetto,WAT,MID,6,0,0,0,0,20,0.9,67,£4.6,0%,3,0,0,0,2019
Kodjia,AVL,FWD,5,0,0,0,0,14,0.8,111,£5.4,0.1%,6,0,0,0,2019
Andone,BHA,FWD,5,1,0,0,1,20,1.7,71,£4.7,0.3%,2,0,0,0,2019
Kilman,WOL,DEF,5,0,0,0,0,24,1.7,184,£3.9,3.3%,2,0,0,0,2019
Zivkovic,SHU,FWD,5,0,0,0,0,15,1.0,107,£4.7,0%,4,0,0,0,2019
Martin,NOR,MID,5,0,0,0,0,14,1.0,32,£4.5,0%,2,0,0,0,2019
Mkhitaryan,ARS,MID,4,0,0,1,0,3,1.3,110,£6.7,0.7%,0,0,0,0,2019
Simpson,BOU,DEF,4,0,0,0,0,33,1.0,238,£3.9,7.8%,6,0,0,0,2019
Surridge,BOU,FWD,4,0,0,0,0,3,1.0,25,£4.3,0.6%,2,0,0,0,2019
Dalot,MUN,DEF,4,0,0,0,0,10,1.0,65,£4.9,0.1%,1,0,0,0,2019
Ki Sung-yueng,NEW,MID,4,0,0,0,0,18,1.3,135,£4.7,0%,6,0,0,0,2019
Daniels,BOU,DEF,3,0,0,0,0,18,1.5,126,£4.2,0.1%,2,0,0,0,2019
Rojo,MUN,DEF,3,0,0,0,0,9,1.0,121,£4.8,0.1%,2,0,0,0,2019
Chong,MUN,MID,3,0,0,0,0,6,1.0,34,£4.2,0.5%,0,0,0,0,2019
Foyth,TOT,DEF,3,0,0,0,0,9,0.8,66,£4.8,0%,3,0,0,0,2019
Roberts,NOR,MID,3,0,0,0,0,12,1.0,24,£5,0%,2,0,0,0,2019
Moore,SHU,GKP,3,0,0,0,0,23,1.5,180,£4.3,0.1%,6,0,0,0,2019
Niasse,EVE,FWD,3,0,0,0,0,1,1.0,19,£4.5,0%,2,0,0,0,2019
João Pedro,WAT,FWD,3,0,0,0,0,8,1.0,22,£4.8,0%,1,0,0,0,2019
Randolph,WHU,GKP,3,0,0,0,0,27,1.5,180,£3.9,0.2%,5,0,0,0,2019
Ibe,BOU,MID,2,0,0,0,0,10,1.0,48,£4.6,0.1%,1,0,0,0,2019
Jones,MUN,DEF,2,0,0,0,0,22,1.0,135,£4.7,0.1%,3,0,0,0,2019
Gomes,MUN,MID,2,0,0,0,0,7,1.0,19,£4.7,0.1%,1,0,0,0,2019
Freeman,SHU,DEF,2,0,0,0,0,5,1.0,6,£4.2,0.1%,0,0,0,0,2019
Parrott,TOT,FWD,2,0,0,0,0,6,1.0,6,£4.3,0.7%,0,0,0,0,2019
Clarke,SHU,FWD,2,0,0,0,0,3,1.0,33,£4.4,0.1%,2,0,0,0,2019
Elliott,LIV,MID,2,0,0,0,0,6,1.0,7,£4.5,0%,0,0,0,0,2019
Holland,WHU,MID,2,0,0,0,0,10,1.0,31,£4.4,0%,1,0,0,0,2019
Garner,MUN,MID,1,0,0,0,0,3,1.0,8,£4.3,0.2%,1,0,0,0,2019
Wanyama,TOT,MID,1,0,0,0,0,5,0.5,24,£4.7,0.1%,2,0,0,0,2019
Prödl,WAT,DEF,1,0,0,0,0,3,1.0,56,£3.9,1%,0,0,0,0,2019
Steer,AVL,GKP,1,0,0,0,0,3,1.0,7,£4.3,0.1%,0,0,0,0,2019
Fahrmann,NOR,GKP,1,0,0,0,0,6,1.0,21,£4.4,0.3%,1,0,0,0,2019
Morrison,SHU,MID,1,0,0,0,0,0,1.0,12,£4.5,0.1%,0,0,0,0,2019
Vallejo,WOL,DEF,1,0,0,0,0,22,0.5,162,£4.6,0.2%,6,0,0,0,2019
Camarasa,CRY,MID,1,0,0,0,0,3,1.0,5,£4.5,0.1%,0,0,0,0,2019
Nkoudou,TOT,MID,1,0,0,0,0,3,1.0,2,£5,0%,0,0,0,0,2019
Foulquier,WAT,DEF,1,0,0,0,0,12,0.3,57,£3.9,0.2%,6,0,0,0,2019
Famewo,NOR,DEF,1,0,0,0,0,3,1.0,1,£3.9,0.1%,0,0,0,0,2019
Rodwell,SHU,MID,1,0,0,0,0,3,1.0,15,£4.5,0%,0,0,0,0,2019
Watts,NEW,DEF,1,0,0,0,0,3,1.0,16,£3.9,0.2%,1,0,0,0,2019
Jordao,WOL,MID,1,0,0,0,0,4,1.0,6,£4.5,0%,0,0,0,0,2019
Anjorin,CHE,MID,1,0,0,0,0,1,1.0,19,£4.5,0%,0,0,0,0,2019
Broja,CHE,FWD,1,0,0,0,0,2,1.0,4,£4.5,0%,0,0,0,0,2019
Tella,SOU,MID,1,0,0,0,0,3,1.0,2,£4.5,0%,0,0,0,0,2019
Green,AVL,MID,0,0,0,0,0,0,0.0,0,£4.8,0%,0,0,0,0,2019
Bjarnason,AVL,MID,0,0,0,0,0,0,0.0,0,£4.5,0%,0,0,0,0,2019
Balogun,BHA,DEF,0,0,0,0,0,0,0.0,0,£4.3,0%,0,0,0,0,2019
Clarke,BHA,DEF,0,0,0,0,0,0,0.0,0,£4.3,0%,0,0,0,0,2019
Button,BHA,GKP,0,0,0,0,0,0,0.0,0,£3.9,18.2%,0,0,0,0,2019
Izquierdo,BHA,MID,0,0,0,0,0,0,0.0,0,£5.4,0%,0,0,0,0,2019
Knockaert,BHA,MID,0,0,0,0,0,0,0.0,0,£5.3,0%,0,0,0,0,2019
Kayal,BHA,MID,0,0,0,0,0,0,0.0,0,£4.2,0.1%,0,0,0,0,2019
Begovic,BOU,GKP,0,0,0,0,0,0,0.0,0,£4.2,0.7%,0,0,0,0,2019
Boruc,BOU,GKP,0,0,0,0,0,0,0.0,0,£4.2,0.2%,0,0,0,0,2019
Gibson,BUR,DEF,0,0,0,0,0,0,0.0,0,£3.9,2.1%,0,0,0,0,2019
