Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Boufal,SOU,MID,55,2,2,1,2,215,2.1,1206,£5.7,0.2%,24,0,0,0,2017
Lamela,TOT,MID,55,2,4,4,1,186,2.2,826,£6.3,0.1%,12,0,0,0,2017
Martina,EVE,DEF,55,0,2,5,0,367,2.6,1830,£4.1,1.1%,30,0,0,0,2017
Tosun,EVE,FWD,55,5,0,4,9,192,3.9,984,£6.7,2.1%,13,0,0,0,2017
Iheanacho,LEI,FWD,54,3,4,1,5,171,2.6,818,£6.5,0.8%,17,0,0,0,2017
Obiang,WHU,MID,54,2,0,5,6,270,2.6,1562,£4.2,0.7%,29,0,0,0,2017
Hogg,HUD,MID,53,0,0,7,0,400,1.8,2396,£4.4,0.2%,40,0,0,0,2017
Long,SOU,FWD,53,2,2,4,0,167,1.8,1570,£5.6,0.5%,28,0,0,0,2017
Hughes,WAT,MID,53,2,3,4,5,190,3.5,987,£4.6,0.3%,16,0,0,0,2017
Dubravka,NEW,GKP,53,0,0,4,5,215,4.4,1080,£4.5,1%,11,0,1,0,2017
Schneiderlin,EVE,MID,52,0,0,6,1,344,1.7,2124,£4.7,0.5%,38,0,0,0,2017
Moreno,LIV,DEF,52,0,1,6,3,328,3.3,1264,£4.3,1.2%,19,0,0,0,2017
Dummett,NEW,DEF,52,0,0,5,0,280,2.6,1602,£4.2,1.1%,18,0,0,0,2017
McCarthy,SOU,GKP,52,0,0,4,3,278,2.9,1620,£4.4,0.8%,26,0,0,0,2017
Dembélé,TOT,MID,52,0,0,7,3,358,1.9,1875,£4.9,1.7%,22,0,0,0,2017
Kenedy,NEW,MID,51,2,2,6,5,171,3.9,1023,£4.8,2%,9,0,0,0,2017
King,SWA,MID,51,3,1,1,1,225,2.3,1247,£4.2,3.5%,26,0,0,0,2017
Sobhi,STK,MID,51,2,1,2,2,226,2.1,1227,£4.5,0.5%,30,0,0,0,2017
Murphy,NEW,MID,51,1,2,2,2,171,2,1137,£5,0.1%,25,0,0,0,2017
Hadergjonaj,HUD,DEF,51,0,1,4,5,274,2.2,1670,£4.5,0.1%,28,0,0,0,2017
Schlupp,CRY,DEF,50,0,2,3,0,281,2.1,1742,£4.7,0.2%,30,0,0,0,2017
Kenny,EVE,DEF,50,0,2,5,2,309,2.6,1589,£3.9,2.1%,31,0,0,0,2017
Smith,HUD,DEF,50,0,1,5,2,311,2.1,1902,£4.7,0.2%,31,0,0,0,2017
Manquillo,NEW,DEF,49,0,1,4,1,247,2.3,1757,£4.2,0.6%,31,0,0,0,2017
Merino,NEW,MID,49,1,1,3,4,271,2,1337,£4.9,0.1%,18,0,0,0,2017
Shaw,MUN,DEF,48,0,0,7,4,216,4.4,787,£4.8,0.5%,2,0,0,0,2017
Capoue,WAT,MID,48,1,1,4,0,262,2.1,1537,£4.8,1.4%,29,0,0,0,2017
Lindelöf,MUN,DEF,47,0,0,5,1,297,2.8,1284,£4.9,1.3%,14,0,0,0,2017
Fellaini,MUN,MID,47,4,0,4,3,171,2.9,611,£4.7,0.6%,1,0,0,0,2017
Karnezis,WAT,GKP,47,0,0,4,5,240,3.1,1291,£4.5,0.2%,24,0,0,0,2017
Wilshere,ARS,MID,46,1,3,4,2,236,2.3,1185,£5,0.7%,16,0,0,0,2017
Kachunga,HUD,MID,46,1,1,6,0,151,2.4,1327,£5.7,0.1%,23,0,0,0,2017
João Mário,WHU,MID,46,2,1,4,5,170,3.5,1021,£6,0.2%,14,0,0,0,2017
McClean,WBA,MID,45,1,0,6,1,153,1.5,1391,£4.7,0.1%,20,1,0,0,2017
Quaner,HUD,FWD,44,0,4,3,0,173,1.7,1268,£4.5,4.8%,23,0,0,0,2017
Herrera,MUN,MID,44,0,2,5,0,229,1.7,1257,£5,1.3%,14,0,0,0,2017
Hemed,BHA,FWD,43,2,2,3,5,110,2.7,842,£4.6,1%,8,0,0,0,2017
Alderweireld,TOT,DEF,43,0,0,5,3,247,3.1,1177,£5.8,5%,13,0,0,0,2017
Prödl,WAT,DEF,42,0,0,5,0,267,2,1566,£4.3,0.2%,29,0,0,0,2017
Reid,WHU,DEF,42,0,0,5,3,264,2.5,1452,£4.8,0.6%,27,0,0,0,2017
Ward,CRY,DEF,41,0,1,4,0,276,2.2,1613,£4.7,0.2%,25,1,0,0,2017
Fer,SWA,MID,41,1,1,4,0,201,2,1394,£5.2,0.2%,26,0,0,0,2017
Dyer,SWA,MID,41,0,1,3,0,139,1.7,1300,£4.4,0.2%,21,0,0,0,2017
Malone,HUD,DEF,41,0,1,3,4,211,1.9,1110,£4.3,0.2%,23,0,0,0,2017
Hayden,NEW,MID,41,1,0,3,0,171,1.6,1365,£4.3,0.2%,25,0,0,0,2017
Rice,WHU,DEF,41,0,0,3,0,280,1.6,1421,£4.4,0.1%,29,0,0,0,2017
Bauer,STK,DEF,41,0,0,5,1,201,2.7,1307,£4.5,0.4%,18,0,0,0,2017
Badou Ndiaye,STK,MID,41,2,1,2,5,159,3.2,1138,£5,0%,17,0,0,0,2017
Pritchard,HUD,MID,40,1,2,3,3,168,2.9,997,£5.4,0.1%,12,0,0,0,2017
Coleman,EVE,DEF,39,0,1,4,0,198,3.3,1035,£6.4,0.5%,12,0,0,0,2017
Fosu-Mensah,CRY,DEF,39,0,0,2,3,279,1.9,1592,£4.4,1%,29,0,0,0,2017
Højbjerg,SOU,MID,39,0,0,3,0,261,1.7,1666,£4.3,0.4%,30,0,0,0,2017
Solanke,LIV,FWD,38,1,2,3,2,107,1.8,581,£4.6,1.6%,4,0,0,0,2017
Suttner,BHA,DEF,38,0,0,4,3,204,2.7,1178,£4.2,0.4%,18,0,0,0,2017
Holgate,EVE,DEF,37,0,0,4,0,214,2.5,1183,£4,1%,14,0,0,0,2017
Mousset,BOU,FWD,36,2,0,1,3,106,1.6,581,£4.9,0.2%,16,0,0,0,2017
Speroni,CRY,GKP,36,0,0,2,3,175,3.3,990,£4,2.9%,14,0,0,0,2017
Sako,CRY,MID,36,3,0,1,1,115,2.3,466,£4.8,0.1%,10,0,0,0,2017
Collins,WHU,DEF,36,1,0,3,3,200,2.8,1049,£4.3,0.2%,19,0,0,0,2017
Carroll,WHU,FWD,36,3,1,3,6,106,2.3,742,£5.7,0.3%,13,0,0,0,2017
Westwood,BUR,MID,35,0,1,2,1,189,1.8,1105,£4.3,0.1%,17,0,0,0,2017
Bolasie,EVE,MID,35,1,1,3,0,80,2.2,848,£6.4,0.2%,14,0,0,0,2017
Laporte,MCI,DEF,35,0,0,4,2,204,3.9,806,£5.1,1.5%,5,0,0,0,2017
Kelly,CRY,DEF,34,0,0,4,1,185,2.3,1193,£4.1,0.6%,21,1,0,0,2017
Fonte,WHU,DEF,34,0,2,3,3,156,4.3,688,£4.7,0.8%,11,0,0,0,2017
Darlow,NEW,GKP,33,0,0,2,2,172,3.3,900,£4.3,0.2%,15,1,0,0,2017
Cameron,STK,DEF,33,0,0,2,0,220,1.6,1522,£4.3,0.2%,30,0,0,0,2017
Bardsley,BUR,DEF,33,0,0,4,0,193,2.5,1125,£4,0.3%,13,0,0,0,2017
Bony,SWA,FWD,33,2,1,2,3,103,2.2,701,£5.6,0.1%,8,0,0,0,2017
Pugh,BOU,MID,32,0,0,5,0,97,1.6,974,£4.7,0.1%,17,0,0,0,2017
David Luiz,CHE,DEF,32,1,2,3,0,186,3.2,838,£5.7,8.1%,13,0,0,0,2017
Dann,CRY,DEF,32,1,0,1,0,211,1.9,1434,£4.6,0.3%,26,0,0,0,2017
Sturridge,WBA,FWD,32,2,1,3,0,131,2.1,541,£7.9,0.6%,8,0,0,0,2017
Wanyama,TOT,MID,32,1,0,2,1,174,1.8,837,£4.8,0.3%,11,0,0,0,2017
Robson-Kanu,WBA,FWD,32,2,0,4,1,83,1.5,816,£4.9,0.4%,14,0,0,0,2017
Winks,TOT,MID,31,0,1,4,0,167,1.9,768,£4.8,0.1%,9,0,0,0,2017
Jesé,STK,MID,31,1,1,1,2,93,2.4,609,£5.4,2%,17,0,0,0,2017
Narsingh,SWA,MID,30,1,0,1,3,97,1.7,614,£4.7,0%,15,0,0,0,2017
Kongolo,HUD,DEF,30,0,0,2,2,182,2.3,1047,£4.4,0%,14,0,0,0,2017
Fernandes,WHU,MID,29,0,2,2,0,123,2.1,840,£4.3,0.2%,20,0,0,0,2017
Williams,HUD,MID,28,0,0,0,0,134,1.4,1115,£4.8,0%,22,0,0,0,2017
Blind,MUN,DEF,28,0,0,4,1,119,4,360,£5.1,0.9%,0,0,0,0,2017
Zeegelaar,WAT,DEF,28,0,2,2,5,186,2.3,993,£4,0.3%,18,0,0,0,2017
Dragovic,LEI,DEF,28,0,0,4,0,166,2.5,766,£4.9,0.1%,14,0,0,0,2017
Holding,ARS,DEF,27,0,1,3,1,196,2.3,819,£4.4,0.7%,17,0,0,0,2017
Arter,BOU,MID,27,1,0,3,0,156,2.1,959,£4.7,0.3%,13,0,0,0,2017
Darmian,MUN,DEF,27,0,0,3,3,119,3.4,443,£4.9,0.2%,3,0,0,0,2017
James,LEI,MID,26,0,0,4,0,121,2,991,£4.4,0.2%,15,0,0,0,2017
Kayal,BHA,MID,25,0,0,1,0,115,1.3,735,£4.4,0.1%,14,0,0,0,2017
Batshuayi,CHE,FWD,25,2,1,1,3,77,2.1,351,£8.1,0.5%,7,1,0,0,2017
Slimani,NEW,FWD,25,1,1,1,1,76,1.6,369,£6.6,0.3%,4,0,0,0,2017
Maitland-Niles,ARS,MID,25,0,0,3,0,160,1.7,908,£4.5,0.1%,16,0,0,0,2017
Deulofeu,WAT,MID,25,1,1,2,3,87,3.6,433,£5.5,0.4%,3,0,0,0,2017
Afobe,BOU,FWD,24,0,1,0,0,73,1.4,534,£5.7,0.2%,12,0,0,0,2017
Drinkwater,CHE,MID,24,1,0,1,1,117,2,520,£4.7,0.2%,7,0,0,0,2017
Rose,TOT,DEF,24,0,2,2,0,136,2.4,800,£6.4,0.3%,14,0,0,0,2017
Okaka,WAT,FWD,24,1,1,2,1,52,1.6,442,£5.3,0.3%,9,0,0,0,2017
Sakho,WHU,FWD,24,2,1,0,1,65,1.7,294,£5.5,0.1%,11,0,0,0,2017
Taylor,BUR,DEF,23,0,0,2,0,132,2.1,949,£4.2,0.4%,12,0,0,0,2017
Rojo,MUN,DEF,23,0,0,3,4,126,2.6,639,£5.4,0.1%,8,0,0,0,2017
Yacob,WBA,MID,23,0,0,3,0,124,1.4,898,£4.3,0.2%,17,0,0,0,2017
Field,WBA,MID,23,1,0,4,2,70,2.4,534,£4.4,0.1%,7,0,0,0,2017
Chambers,ARS,DEF,23,0,0,2,0,171,1.9,864,£4.7,0.4%,14,0,0,0,2017
Riedewald,CRY,DEF,23,0,0,2,0,100,1.9,435,£4.6,0.1%,6,0,0,0,2017
Burke,WBA,MID,23,0,2,0,0,75,1.5,356,£4.9,0%,11,0,0,0,2017
Silva,LEI,MID,23,0,2,1,0,128,1.9,760,£5.9,0%,18,0,0,0,2017
Elneny,ARS,MID,22,0,1,3,0,156,1.7,865,£4.2,3%,12,0,0,0,2017
Billing,HUD,MID,22,0,0,3,0,98,1.4,755,£4.4,0.2%,11,0,0,0,2017
Bednarek,SOU,DEF,22,1,0,2,0,88,4.4,427,£4.1,0.6%,5,0,0,0,2017
Llorente,TOT,FWD,22,1,0,1,2,70,1.4,224,£7.3,0.2%,2,0,0,0,2017
Britos,WAT,DEF,22,1,0,2,0,149,1.8,795,£4.3,0.5%,16,0,0,0,2017
Mangala,EVE,DEF,22,0,0,2,0,118,2,617,£5,0.1%,7,0,0,0,2017
McTominay,MUN,MID,21,0,0,4,0,96,1.6,629,£4.2,0.8%,3,0,0,0,2017
Diabaté,LEI,FWD,21,0,1,0,0,72,1.5,579,£4.9,0.1%,12,0,0,0,2017
Ulloa,BHA,FWD,20,1,0,1,0,66,1.4,279,£4.8,0.3%,4,0,0,0,2017
Berahino,STK,FWD,20,0,1,2,0,42,1.3,483,£5.5,0.3%,13,0,0,1,2017
Mendy,MCI,DEF,20,0,1,2,1,96,2.9,360,£6.3,0.4%,1,0,0,0,2017
Mbemba,NEW,DEF,20,0,0,1,3,133,2.2,670,£3.9,10.1%,11,0,0,0,2017
Martins Indi,STK,DEF,20,0,0,1,0,171,1.2,1242,£4.9,0%,28,0,0,0,2017
Sanches,SWA,MID,20,0,0,2,0,83,1.7,699,£4.3,0.3%,10,0,0,0,2017
Schelotto,BHA,DEF,20,0,0,0,0,183,1,1313,£4.4,0.1%,30,0,0,0,2017
Ospina,ARS,GKP,19,0,0,2,1,86,3.8,380,£4.8,0.2%,3,0,0,0,2017
Wagué,WAT,DEF,19,1,0,1,0,82,3.2,438,£4.5,0%,8,0,0,0,2017
Wimmer,STK,DEF,19,0,0,1,1,196,1.1,1321,£4,0.3%,32,0,0,0,2017
Ings,LIV,FWD,18,1,1,3,0,53,2.3,262,£5.4,0.2%,0,0,0,0,2017
Mesa,SWA,MID,18,0,0,2,0,125,1.6,753,£4.2,0.4%,16,0,0,0,2017
Vlasic,EVE,MID,18,0,0,1,0,80,1.5,572,£5.3,0%,12,0,0,0,2017
Routledge,SWA,MID,17,0,0,1,0,57,1.1,420,£5.1,0.1%,11,0,0,0,2017
Mertesacker,ARS,DEF,16,1,0,0,2,81,2.7,364,£4.7,0.5%,7,0,0,0,2017
Yaya Touré,MCI,MID,16,0,2,0,0,99,1.6,227,£6,0.8%,2,0,0,0,2017
McBurnie,SWA,FWD,16,0,1,0,0,45,1.5,267,£4.6,1.7%,5,0,0,0,2017
Brown,BHA,MID,16,0,0,0,0,60,1.2,302,£5.2,0%,8,0,0,0,2017
Zinchenko,MCI,MID,16,0,0,3,0,104,2,530,£5,0%,3,0,0,0,2017
Locadia,BHA,FWD,16,1,1,1,2,47,2.7,221,£6,0%,8,0,0,0,2017
Chadli,WBA,MID,15,1,0,1,3,38,3,213,£5.6,0.2%,4,0,0,0,2017
Wan-Bissaka,CRY,MID,15,0,0,2,0,116,2.1,627,£4.5,0%,10,0,0,0,2017
Carrillo,SOU,FWD,15,0,1,1,0,40,2.1,449,£5.9,0%,8,0,0,0,2017
McQueen,SOU,DEF,14,0,0,1,2,49,2,142,£4.2,0.1%,2,0,0,0,2017
Cathcart,WAT,DEF,14,0,0,1,0,90,2,495,£4.4,0%,6,0,0,0,2017
Emerson,CHE,DEF,14,0,1,1,0,68,2.8,278,£5.2,0.1%,4,0,0,0,2017
Chalobah,WAT,MID,13,0,0,3,0,40,2.2,447,£4.2,0.8%,7,0,0,0,2017
Amartey,LEI,MID,13,0,0,3,0,53,1.6,486,£4.3,0.2%,7,0,0,0,2017
Lallana,LIV,MID,13,0,0,1,0,37,1.1,234,£7.3,0.3%,1,0,0,0,2017
Morrison,WBA,MID,13,1,0,2,0,35,3.3,205,£5.3,0%,1,0,0,0,2017
Walker-Peters,TOT,DEF,13,0,2,1,0,73,4.3,188,£4,0.9%,4,0,0,0,2017
Choudhury,LEI,MID,13,0,1,0,0,60,1.6,375,£4.4,0%,9,0,0,0,2017
Watson,WAT,MID,12,0,0,0,0,61,1.5,455,£4.3,0.1%,12,0,0,0,2017
Caballero,CHE,GKP,11,0,0,1,0,54,3.7,270,£4.8,0.1%,4,0,0,0,2017
Puncheon,CRY,MID,11,0,0,0,0,38,1.1,574,£4.4,0.3%,14,0,0,0,2017
Lolley,HUD,MID,11,1,0,0,0,28,1.8,217,£4.3,0.1%,5,0,0,0,2017
Nkoudou,BUR,MID,11,0,0,1,0,21,1.2,223,£5.3,0%,2,0,0,0,2017
Lucas Moura,TOT,MID,11,0,1,0,0,36,1.8,206,£7.7,0%,6,0,0,0,2017
Lookman,EVE,MID,10,0,1,0,0,30,1.4,153,£5.1,0.1%,6,0,0,0,2017
Sandro,EVE,FWD,10,0,0,1,0,21,1.3,275,£7,0.4%,7,0,0,0,2017
Bravo,MCI,GKP,10,0,0,1,1,42,3.3,224,£4.5,0.5%,1,0,0,0,2017
Mitrović,NEW,FWD,10,1,0,0,0,37,1.7,89,£4.7,0.6%,0,0,0,0,2017
Adam,STK,MID,10,0,0,2,0,57,0.9,405,£4.7,0.1%,9,0,0,1,2017
Britton,SWA,MID,10,0,0,3,0,38,2,301,£4.4,0.1%,1,0,0,0,2017
Sabiri,HUD,MID,10,0,1,1,0,30,2,217,£4.7,0%,5,0,0,0,2017
Wells,BUR,FWD,9,0,0,0,0,20,1,46,£4.9,0.1%,3,0,0,0,2017
Hamer,LEI,GKP,9,0,0,1,0,54,2.3,274,£4.3,0.1%,7,0,0,0,2017
Gámez,NEW,DEF,9,0,0,1,2,38,4.5,97,£3.9,1.5%,0,0,0,0,2017
Gazzaniga,TOT,GKP,9,0,0,1,2,26,9,90,£4.2,0.1%,0,0,0,0,2017
Heaton,BUR,GKP,8,0,0,0,0,48,2,305,£4.7,1.7%,4,0,0,0,2017
Lee Chung-yong,CRY,MID,8,0,0,0,0,23,1.1,131,£4.2,0.3%,3,0,0,0,2017
Sims,SOU,MID,8,0,0,1,0,18,1.3,160,£4.3,0.1%,2,0,0,0,2017
McAuley,WBA,DEF,8,0,0,0,0,73,0.9,454,£4.5,0.5%,15,0,0,0,2017
Foden,MCI,MID,8,0,1,0,0,31,1.6,45,£4.7,0%,1,0,0,0,2017
Saivet,NEW,MID,8,1,0,0,1,27,8,83,£4.4,0%,2,0,0,0,2017
Sørloth,CRY,FWD,8,0,0,0,0,25,2,360,£5.4,0.1%,9,0,0,0,2017
Coquelin,ARS,MID,7,0,0,0,0,35,1,164,£4.3,0.5%,6,0,0,0,2017
Klaassen,EVE,MID,7,0,0,0,0,18,1,248,£6.9,0.4%,6,0,0,0,2017
Clyne,LIV,DEF,7,0,0,1,0,25,2.3,173,£5.3,0.3%,1,0,0,0,2017
Romero,MUN,GKP,7,0,0,1,0,26,7,90,£4.7,0.7%,0,0,0,0,2017
Pied,SOU,DEF,7,0,1,0,1,47,3.5,180,£4.2,0.1%,3,0,0,0,2017
Kaboul,WAT,DEF,7,0,0,1,0,35,3.5,151,£4.2,0.1%,3,0,0,0,2017
Baningime,EVE,MID,7,0,0,0,0,20,0.9,192,£4.5,0%,2,0,0,0,2017
Roberts,SWA,DEF,7,0,0,0,0,41,1.8,267,£4,0.3%,4,0,0,0,2017
Goldson,BHA,DEF,6,0,0,1,0,36,2,199,£3.9,2.6%,5,0,0,0,2017
Murphy,BHA,MID,6,0,0,0,0,25,1.5,166,£4.7,0%,4,0,0,0,2017
McCarthy,EVE,MID,6,0,0,0,0,41,1.5,204,£4.9,0%,6,0,0,0,2017
Afellay,STK,MID,6,0,0,0,0,29,1,162,£4.8,0%,9,0,0,0,2017
Amrabat,WAT,MID,6,0,0,1,0,11,2,198,£5,0%,3,0,0,0,2017
Musonda,CHE,MID,6,0,1,0,0,15,2,35,£4.8,0%,0,0,0,0,2017
Edwards,STK,DEF,6,0,0,0,0,81,1,481,£4,0.3%,15,0,0,0,2017
Stafylidis,STK,DEF,6,0,0,0,0,38,1.2,334,£4.3,0%,6,0,0,0,2017
Mirallas,EVE,MID,5,0,0,0,0,19,1,135,£6,0.8%,8,0,0,0,2017
Grant,STK,GKP,5,0,0,0,0,44,1.7,270,£4.2,0.2%,7,0,0,0,2017
Johnson,STK,DEF,5,0,0,0,0,70,0.6,546,£4.1,0.3%,14,0,0,0,2017
Byram,WHU,DEF,5,0,0,0,0,41,1,246,£4.2,0.1%,7,0,0,0,2017
Aarons,NEW,MID,5,0,0,0,0,19,1.3,136,£4.3,0.1%,2,0,0,0,2017
Bartley,SWA,DEF,5,0,0,0,0,29,1,233,£4.3,0.1%,4,0,0,0,2017
Nelson,ARS,MID,5,0,0,0,0,23,1.7,144,£4.7,0%,3,0,0,0,2017
Diaz,MCI,MID,5,0,0,0,0,14,1,50,£4.7,0%,1,0,0,0,2017
Ibrahimovic,MUN,FWD,5,0,0,0,0,18,1,102,£9.5,0.2%,2,0,0,0,2017
Sorenson,STK,MID,5,0,1,0,0,27,5,75,£4.5,0%,1,0,0,0,2017
Whitehead,HUD,MID,4,0,0,0,0,16,1,68,£4.2,0.1%,3,0,0,0,2017
Palmer,CHE,MID,4,0,0,1,0,9,1,168,£5.3,0%,2,0,0,0,2017
Carrick,MUN,MID,4,0,0,1,0,19,2,108,£4.2,1%,0,0,0,0,2017
Rangel,SWA,DEF,4,0,0,0,0,28,1,154,£3.9,7.3%,3,0,0,0,2017
Jakupovic,LEI,GKP,4,0,0,0,0,36,2,180,£4.2,0.1%,6,0,0,0,2017
Sinclair,WAT,FWD,4,0,0,0,0,12,1,29,£4.9,0.2%,1,0,0,0,2017
Ireland,STK,MID,4,0,0,0,0,13,1,128,£4.5,0%,4,0,0,0,2017
Mavropanos,ARS,DEF,4,0,0,1,0,41,1.3,194,£4.2,0%,5,0,0,0,2017
Campbell,STK,FWD,4,0,0,0,0,11,1,75,£4.5,0.5%,2,0,0,0,2017
Mings,BOU,DEF,3,0,0,0,0,40,0.8,201,£4.2,0.2%,5,0,0,0,2017
Rosenior,BHA,DEF,3,0,0,0,0,22,1,163,£3.9,3%,3,0,0,0,2017
Walters,BUR,MID,3,0,0,0,0,3,1,36,£5.1,0.1%,2,0,0,0,2017
Funes Mori,EVE,DEF,3,0,0,0,0,14,0.8,119,£4.9,0%,2,0,0,0,2017
Barkley,CHE,MID,3,0,0,0,0,11,1.5,129,£7.3,0.2%,4,0,0,0,2017
Grujic,LIV,MID,3,0,0,0,0,9,1,14,£4.2,0.4%,0,0,0,0,2017
Vorm,TOT,GKP,3,0,0,0,0,17,3,90,£4.8,0.1%,1,0,0,0,2017
Nketiah,ARS,FWD,3,0,0,0,0,10,1,17,£5,0%,1,0,0,0,2017
Hugill,WHU,FWD,3,0,0,0,0,4,1,22,£4.9,0%,0,0,0,0,2017
Willock,ARS,MID,3,0,0,0,0,8,1.5,81,£4.5,0%,2,0,0,0,2017
Barnes,LEI,MID,3,0,0,0,0,8,1,8,£4.5,0%,0,0,0,0,2017
Baldock,BHA,FWD,2,0,0,0,0,4,1,30,£4.9,0%,1,0,0,0,2017
Besic,EVE,MID,2,0,0,0,0,10,1,46,£4.2,0.1%,0,0,0,0,2017
Cranie,HUD,DEF,2,0,0,0,0,35,0.7,179,£4,0.2%,7,0,0,0,2017
Targett,SOU,DEF,2,0,0,0,0,35,1,166,£4.3,0.1%,6,0,0,0,2017
Bojan,STK,MID,2,0,0,0,0,5,2,71,£5.5,0%,1,0,0,0,2017
Hudson-Odoi,CHE,MID,2,0,0,0,0,11,1,27,£4.5,0%,1,0,0,0,2017
Cullen,WHU,MID,2,0,0,0,0,7,1,6,£4.5,0%,0,0,0,0,2017
Evra,WHU,DEF,2,0,0,0,0,32,0.4,227,£4.1,0.2%,10,0,0,0,2017
Nmecha,MCI,FWD,2,0,0,0,0,4,1,14,£4.5,0.1%,0,0,0,0,2017
Hünemeier,BHA,DEF,1,0,0,0,0,5,1,17,£3.8,5.6%,1,0,0,0,2017
Delaney,CRY,DEF,1,0,0,0,0,19,0.5,95,£4.2,0.2%,5,0,0,0,2017
Souaré,CRY,DEF,1,0,0,0,0,3,1,8,£4.5,0%,0,0,0,0,2017
Hefele,HUD,DEF,1,0,0,0,0,1,0.5,32,£4.2,0.1%,1,0,0,0,2017
Benalouane,LEI,DEF,1,0,0,0,0,7,1,90,£4.2,0.1%,2,0,0,0,2017
Woodburn,LIV,MID,1,0,0,0,0,3,1,6,£4.2,0.3%,0,0,0,0,2017
Origi,LIV,FWD,1,0,0,0,0,3,1,9,£7.4,0.2%,1,0,0,0,2017
Tuanzebe,MUN,DEF,1,0,0,0,0,3,1,1,£3.9,1.1%,0,0,0,0,2017
Fulton,SWA,MID,1,0,0,0,0,1,0.5,17,£4.3,0%,0,0,0,0,2017
Janssen,TOT,FWD,1,0,0,0,0,2,1,1,£7.4,0.1%,0,0,0,0,2017
Myhill,WBA,GKP,1,0,0,0,0,7,1,90,£4,3.1%,1,0,0,0,2017
Haidara,NEW,DEF,1,0,0,0,0,3,1,3,£3.9,1.8%,0,0,0,0,2017
Ladapo,CRY,FWD,1,0,0,0,0,3,1,16,£4.5,1%,1,0,0,0,2017
Harper,WBA,MID,1,0,0,0,0,6,1,20,£4.5,0%,0,0,0,0,2017
Boga,CHE,MID,1,0,0,0,0,1,1,17,£6,0%,0,0,0,0,2017
Kaikai,CRY,MID,1,0,0,0,0,5,1,13,£4.3,0.1%,0,0,0,0,2017
Lumeka,CRY,MID,1,0,0,0,0,3,1,25,£4.4,0%,0,0,0,0,2017
Ampadu,CHE,MID,1,0,0,0,0,6,1,10,£4.5,0%,1,0,0,0,2017
Ngoy,STK,FWD,1,0,0,0,0,4,1,19,£4.5,0.3%,2,0,0,0,2017
Simpson,BOU,DEF,1,0,0,0,0,10,1,71,£4,0.2%,2,0,0,0,2017
Hyndman,BOU,MID,1,0,0,0,0,6,1,58,£4.5,0%,1,0,0,0,2017
Obafemi,SOU,FWD,1,0,0,0,0,-1,1,8,£4.5,0.7%,0,0,0,0,2017
Oxford,WHU,DEF,1,0,0,0,0,2,1,4,£4.5,0%,0,0,0,0,2017
Lukebakio,WAT,MID,1,0,0,0,0,5,1,15,£4.8,0%,1,0,0,0,2017
McNeil,BUR,FWD,1,0,0,0,0,3,1,1,£4.5,0%,0,0,0,0,2017
Martinez,ARS,GKP,0,0,0,0,0,0,0,0,£4,0.6%,0,0,0,0,2017
Gabriel,ARS,DEF,0,0,0,0,0,0,0,0,£5,0.1%,0,0,0,0,2017
Jenkinson,ARS,DEF,0,0,0,0,0,0,0,0,£4.5,0.2%,0,0,0,0,2017
Cazorla,ARS,MID,0,0,0,0,0,0,0,0,£6.9,0.1%,0,0,0,0,2017
Pérez,ARS,FWD,0,0,0,0,0,0,0,0,£7.4,0.1%,0,0,0,0,2017
Boruc,BOU,GKP,0,0,0,0,0,0,0,0,£4.1,1.3%,0,0,0,0,2017
Federici,BOU,GKP,0,0,0,0,0,0,0,0,£4,2.2%,0,0,0,0,2017
Brad Smith,BOU,DEF,0,0,0,0,0,0,0,0,£3.9,3.2%,0,0,0,0,2017
Gradel,BOU,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2017
Mäenpää,BHA,GKP,0,0,0,0,0,0,0,0,£3.9,1.9%,0,0,0,0,2017
Sidwell,BHA,MID,0,0,0,0,0,0,0,0,£4.2,0.2%,0,0,0,0,2017
Skalak,BHA,MID,0,0,0,0,0,0,0,0,£4.7,0%,0,0,0,0,2017
Norwood,BHA,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Robinson,BUR,GKP,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
Marney,BUR,MID,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2017
Eduardo,CHE,GKP,0,0,0,0,0,0,0,0,£4.7,0.1%,0,0,0,0,2017
Costa,CHE,FWD,0,0,0,0,0,0,0,0,£9.5,0.4%,0,0,0,0,2017
Wickham,CRY,FWD,0,0,0,0,0,0,0,0,£5.4,0%,0,0,0,0,2017
Robles,EVE,GKP,0,0,0,0,0,0,0,0,£4.2,0.2%,0,0,0,0,2017
Stekelenburg,EVE,GKP,0,0,0,0,0,0,0,0,£4.2,0.3%,0,0,0,0,2017
Pennington,EVE,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Coleman,HUD,GKP,0,0,0,0,0,0,0,0,£3.9,3.8%,0,0,0,0,2017
Stankovic,HUD,DEF,0,0,0,0,0,0,0,0,£3.9,0.2%,0,0,0,0,2017
Hudson,HUD,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2017
Payne,HUD,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2017
